cte,cte_pid,pos_x,pos_y
0.2733713,1.142546,125.5291,0.5901605
0.1882186,1.927331,125.3993,0.5915356
0.3143249,1.622908,125.1897,0.5935983
0.3844385,1.40512,125.0406,0.5938736
0.3506812,1.874811,124.8036,0.5934517
0.4203927,1.675192,124.6389,0.5929056
0.370243,1.934793,124.38,0.5916555
0.434743,1.753913,124.2027,0.5918473
0.5133651,1.42566,123.9262,0.5922742
0.5540725,1.195148,123.7366,0.5924478
0.4934266,1.393323,123.4471,0.5930108
0.5283629,1.227944,123.2504,0.5933259
0.5652732,0.9279733,122.9515,0.5936063
0.5804096,0.7698141,122.7497,0.59373
0.506679,0.96662,122.443,0.5937257
0.5218599,0.8331708,122.2343,0.5934182
0.5361717,0.6128905,121.9176,0.5933682
0.4490568,0.8152604,121.705,0.5938275
0.4666331,0.6702843,121.3813,0.5948211
0.4743664,0.5518452,121.1623,0.5954957
0.4802007,0.3788294,120.8311,0.5966543
0.400241,0.5830246,120.608,0.5972901
0.4118769,0.4661761,120.2695,0.5976103
0.4168188,0.3654277,120.0409,0.5972695
0.4193079,0.244185,119.6947,0.5963918
0.3467836,0.4413848,119.4609,0.5956126
0.3563758,0.3379425,119.1044,0.5943201
0.3601281,0.2624958,118.8661,0.5940491
0.3617039,0.1626137,118.5068,0.5943024
0.2960304,0.368417,118.2621,0.5941366
0.3048329,0.2966956,117.8921,0.5943475
0.3084089,0.2528647,117.6454,0.594974
0.3116089,0.1198566,117.2691,0.5953569
0.2532475,0.3059176,117.0153,0.5954922
0.2628866,0.2596946,116.6321,0.5958713
0.267467,0.2008476,116.3746,0.5960862
0.2098475,0.3265282,115.9874,0.5965803
0.2187356,0.275869,115.7255,0.5963885
0.2285286,0.179457,115.3328,0.5962577
0.2324602,0.1329293,115.0688,0.5959394
0.1791046,0.2804265,114.67,0.5952992
0.1873976,0.2506298,114.4025,0.5949527
0.197497,0.1498817,113.997,0.5944012
0.2019213,0.1039073,113.7249,0.594275
0.1546423,0.2572346,113.3158,0.59468
0.1641143,0.2114961,113.0398,0.5948803
0.174858,0.1656824,112.6267,0.5957217
0.1805447,0.1030996,112.3506,0.5961877
0.1400935,0.2597494,111.9335,0.596372
0.150789,0.2258218,111.655,0.5964124
0.1638538,0.1631992,111.2337,0.5959019
0.1162378,0.3363228,110.9515,0.5955228
0.1369803,0.2324845,110.525,0.5949327
0.1478278,0.1813479,110.2404,0.594911
0.1019903,0.3240239,109.8128,0.5952416
0.1171702,0.2762053,109.526,0.5953634
0.1355935,0.1743851,109.0963,0.5956908
0.1449812,0.1082264,108.8099,0.5958717
0.1042687,0.2787043,108.3769,0.5955213
0.1195639,0.2277195,108.0881,0.5952755
0.1384505,0.1540207,107.6552,0.5951861
0.08947496,0.3795251,107.3648,0.5949372
0.1192648,0.2827289,106.9306,0.5950463
0.1358095,0.216567,106.6399,0.5950661
0.06157117,0.4175537,106.2031,0.5951735
0.09441037,0.3499957,105.9116,0.5953041
-0.008388077,0.7596266,105.4757,0.5957083
0.04493498,0.6598004,105.1861,0.5958492
0.1148153,0.4783437,104.7562,0.5959818
0.03157829,1.030573,104.4717,0.5956778
0.1163615,0.7815748,104.0524,0.5949764
0.1635655,0.5663716,103.7768,0.5941553
0.1265355,0.9242898,103.3697,0.5926613
0.1744711,0.7492738,103.1043,0.5918076
0.2307436,0.4574005,102.715,0.5910152
0.1802843,0.8278184,102.4613,0.5909355
0.2322595,0.5837944,102.0886,0.5910767
0.2578897,0.4003758,101.8452,0.5913907
0.2266301,0.6109722,101.487,0.5923415
0.2500451,0.4782196,101.2523,0.5931138
0.2174758,0.621559,100.9065,0.5945853
0.2379265,0.4993942,100.679,0.5953679
0.2587679,0.3296154,100.3475,0.5970864
0.2243826,0.4341275,100.1275,0.5973492
0.2407352,0.2899272,99.8035,0.5972365
0.2471008,0.1838571,99.58994,0.5967902
0.223725,0.2489112,99.2732,0.5959483
0.2274981,0.1835396,99.0632,0.5952071
0.2285908,0.1039896,98.75051,0.5944574
0.2131751,0.1981349,98.54391,0.5943799
0.211499,0.1076091,98.23327,0.594247
0.2083517,0.06563428,98.02735,0.5944408
0.201967,0.07417192,97.71837,0.5948394
0.1960511,0.04910601,97.51305,0.5953918
0.1858968,0.01000951,97.2039,0.5959142
0.1929035,-0.01427902,96.99794,0.5962685
0.1767342,-0.009385564,96.68759,0.5963793
0.1660226,-0.01243237,96.48019,0.5963998
0.1770479,-0.1141027,96.16798,0.5963617
0.1614603,-0.119932,95.95903,0.5963094
0.1387239,-0.09637386,95.64314,0.5960512
0.165471,-0.2152341,95.43181,0.5960834
0.1339692,-0.2001181,95.11222,0.5961105
0.114158,-0.1415595,94.89713,0.5959143
0.1379249,-0.3014165,94.57275,0.5959003
0.1111567,-0.2537362,94.35339,0.5956575
