cte,cte_pid,pos_x,pos_y
0.04467953,0.04535063,124.5739,0.5964296
0.04672573,0.04739822,124.5021,0.5960423
0.03266247,0.09243687,124.4543,0.5959193
0.03937599,0.07304601,124.3817,0.5955959
0.04338457,0.04650259,124.3325,0.5954179
0.03012846,0.1065024,124.2572,0.5953305
0.03674705,0.07176523,124.2063,0.5955381
0.0174181,0.1380003,124.1276,0.595551
0.02652611,0.1339553,124.0734,0.5955498
0.03857242,0.08754737,123.9904,0.5955972
0.04526223,0.05772902,123.9333,0.5955388
0.02956754,0.1667079,123.8455,0.5955305
0.03970516,0.1510109,123.7856,0.5956364
0.01829875,0.227512,123.6939,0.5957929
0.03242259,0.1914191,123.6305,0.5958771
0.05072249,0.108997,123.5319,0.5956067
0.02022973,0.2573327,123.4638,0.5956627
0.04346127,0.1916574,123.3579,0.5956475
0.05633646,0.1467451,123.2843,0.5954852
0.03191382,0.2531288,123.1703,0.5951469
0.04896883,0.2133895,123.0913,0.5951561
0.07054085,0.127639,122.9685,0.5951837
0.03739603,0.3245272,122.884,0.5954567
0.06627702,0.2170606,122.7519,0.595444
0.02182869,0.3816312,122.661,0.5955836
0.0576549,0.2757667,122.5183,0.5956104
0.07748431,0.1930761,122.4193,0.5955348
0.04291184,0.3788134,122.2645,0.5951741
0.06810734,0.3025681,122.1573,0.5949684
0.09964535,0.1538776,121.9899,0.594565
0.05500614,0.4261391,121.874,0.5945407
0.09568113,0.2844127,121.6932,0.5947515
0.0380356,0.5598978,121.568,0.5948892
0.0884366,0.3829365,121.372,0.5951033
0.11583,0.2647266,121.2366,0.5954356
0.07601904,0.5380515,121.0256,0.595388
0.110559,0.4292956,120.8794,0.5950804
0.06084117,0.6992636,120.6523,0.5945888
0.1025584,0.5756154,120.4952,0.5944356
0.1542658,0.3287888,120.2506,0.5941573
0.1008968,0.6630517,120.0812,0.5937863
0.1580552,0.4499546,119.8174,0.5935733
0.187825,0.3177503,119.6354,0.5936351
0.1683608,0.5879608,119.3528,0.5934289
0.1991901,0.4720958,119.1579,0.5934488
0.1744257,0.6372836,118.8571,0.5936208
0.2049423,0.5098515,118.6511,0.5940524
0.1717101,0.6453058,118.3347,0.5947863
0.2006343,0.480972,118.1183,0.5950001
0.232454,0.2375418,117.7851,0.5948461
0.1848019,0.4292912,117.5576,0.5945477
0.2142419,0.270456,117.2096,0.5942538
0.2278743,0.1609887,116.9736,0.5941441
0.1893905,0.3537803,116.6133,0.5940565
0.205332,0.2773332,116.3693,0.5941655
0.1626852,0.4514375,116.001,0.5950621
0.181646,0.3673882,115.7513,0.5953989
0.2037603,0.1892354,115.3728,0.5958616
0.1562608,0.385165,115.1177,0.5960503
0.1813969,0.234641,114.7305,0.5959275
0.1935692,0.1464644,114.47,0.5958192
0.1552703,0.3063608,114.0747,0.5953579
0.1701389,0.2466462,113.8097,0.5952348
0.1873654,0.1130119,113.4074,0.594808
0.1455298,0.3210895,113.1362,0.5945864
0.1676688,0.2283485,112.7266,0.5946892
0.1790679,0.1499913,112.4504,0.5946881
0.1472298,0.3099065,112.0358,0.5953541
0.1621655,0.2606069,111.7558,0.595506
0.1256264,0.3788271,111.3334,0.5956995
0.1439114,0.3102779,111.0502,0.5958292
0.1656703,0.1477366,110.6213,0.5956692
0.1216172,0.3121773,110.3329,0.5954702
0.1462399,0.2140595,109.8959,0.5950618
0.1587094,0.135117,109.6032,0.5949742
0.1226203,0.2957864,109.1625,0.5951285
0.1382988,0.2557569,108.8667,0.5952815
0.1571497,0.1425152,108.4193,0.5952132
0.116833,0.3422562,108.1199,0.5951974
0.1422595,0.2055429,107.669,0.5952652
0.1556875,0.109347,107.3664,0.5952133
0.1259483,0.3251807,106.9125,0.5954887
0.1434532,0.2818789,106.6073,0.5953991
0.1087693,0.4211678,106.1484,0.5953608
0.1306532,0.3458934,105.8405,0.5953252
0.1571279,0.1867712,105.376,0.5951759
0.1141211,0.3932731,105.0652,0.5951338
0.1459693,0.2285799,104.5979,0.5952082
0.1625684,0.1110033,104.2833,0.5949997
0.131574,0.3543352,103.8103,0.5949239
0.1528403,0.2825432,103.4942,0.5949873
0.07097606,0.4457256,103.0171,0.5949218
0.1088151,0.3638575,102.698,0.5949911
0.1576565,0.2437443,102.219,0.5952619
0.05772262,0.7706845,101.8983,0.5952193
0.1405751,0.5457585,101.417,0.5951509
0.06013231,1.207995,101.0967,0.5951659
0.1592161,0.8765081,100.616,0.5946426
0.2138923,0.6261606,100.2981,0.5941876
0.1886773,0.952468,99.82344,0.5923274
0.2414168,0.7353977,99.50919,0.5908305
0.211481,0.9362788,99.04136,0.5898209
0.2561066,0.7306848,98.73352,0.5897758
0.304324,0.4276073,98.27732,0.5903224
0.2550827,0.6638409,97.97399,0.5906109
0.2913874,0.402793,97.52335,0.5914932
0.3061206,0.2501303,97.22578,0.5924079
0.2685191,0.4056031,96.78159,0.5939165
0.2794609,0.313311,96.48636,0.5948839
0.2883361,0.1655296,96.04615,0.5964232
0.2562434,0.3217955,95.7522,0.5970976
0.2644775,0.190774,95.31232,0.5976999
0.2669088,0.09487233,95.01881,0.5977404
0.2481635,0.1944089,94.57932,0.5974495
0.2491353,0.1545631,94.28662,0.5970551
0.247379,0.08010139,93.84654,0.5960882
0.2394013,0.1414721,93.55344,0.5954797
0.2334886,0.1043024,93.1144,0.5948365
0.2284204,0.04161573,92.82063,0.594385
0.2263518,0.02205273,92.37996,0.594081
0.2166107,0.008985016,92.08598,0.5941147
0.2272441,-0.08525538,91.64532,0.5946312
0.2112093,-0.0755118,91.35051,0.5949584
0.1878449,-0.08206499,90.90775,0.595692
0.2156741,-0.2119925,90.61095,0.596038
0.1815322,-0.1673143,90.16344,0.5963966
0.1602797,-0.1349317,89.86384,0.5966372
0.1858386,-0.3073218,89.41317,0.5970837
0.156461,-0.2500047,89.11094,0.5971418
0.1167366,-0.1626209,88.65571,0.5970506
0.1630957,-0.3903475,88.35084,0.5968438
0.1097618,-0.2894454,87.89253,0.5965196
0.0785606,-0.2194935,87.58652,0.5963137
0.1120711,-0.4889405,87.12435,0.5955644
0.06916244,-0.3826777,86.81442,0.5949936
0.1239115,-0.7559363,86.34888,0.5946722
0.06846604,-0.6537616,86.03767,0.5947472
-0.003968949,-0.3911737,85.56882,0.5949366
0.07777906,-0.8366777,85.25486,0.5950823
-0.01325983,-0.5898877,84.78422,0.5955566
0.1011662,-1.109201,84.47054,0.5958146
-0.009781331,-0.842936,84.00311,0.596283
-0.07237711,-0.599663,83.69209,0.5961559
-0.04197627,-1.091739,83.22572,0.5942125
-0.1065502,-0.9020437,82.91849,0.5933104
-0.1151013,-1.19633,82.46294,0.5925938
-0.1673602,-0.959594,82.16257,0.5931682
-0.2251036,-0.5642331,81.71883,0.5946674
-0.1880783,-0.6817113,81.4278,0.5950635
-0.2286413,-0.3695755,80.99392,0.5950603
-0.245195,-0.2144253,80.70764,0.5951129
-0.2023942,-0.3365616,80.28113,0.5952654
-0.2149877,-0.2486545,79.99681,0.5952447
-0.2261378,-0.1278805,79.57317,0.5958551
-0.1736795,-0.3395541,79.29058,0.5963326
-0.1898653,-0.2547669,78.86549,0.5967494
-0.1978574,-0.2014005,78.58386,0.5972262
-0.1534959,-0.3424476,78.16174,0.5975427
-0.1674229,-0.2454049,77.87975,0.5972612
-0.1837151,-0.1242336,77.45641,0.5963525
-0.1337733,-0.3189924,77.17632,0.5959571
-0.1561058,-0.1950402,76.75388,0.5948567
-0.1673098,-0.1229625,76.47409,0.5945761
-0.1208696,-0.2939179,76.05595,0.5946473
-0.1361156,-0.2209699,75.77648,0.5947265
-0.1536953,-0.1352014,75.35893,0.595237
-0.1622892,-0.09790332,75.0811,0.5956705
-0.1230878,-0.2777607,74.66645,0.5965213
-0.1376968,-0.2285502,74.3901,0.5968062
-0.08765985,-0.398999,73.97573,0.5968111
-0.1080592,-0.3396056,73.70229,0.596944
-0.1339066,-0.1866863,73.29218,0.5965568
-0.1472981,-0.09987812,73.02081,0.596364
-0.1026882,-0.3036395,72.61454,0.5958216
-0.1216062,-0.2241766,72.3452,0.5955518
-0.1439715,-0.1654723,71.94404,0.5954132
-0.08685252,-0.4182929,71.6779,0.5955029
-0.1200537,-0.2831948,71.28024,0.5955582
-0.138295,-0.1874808,71.01675,0.5956216
-0.0877997,-0.412833,70.6245,0.5958438
-0.1136705,-0.314333,70.36489,0.5959672
-0.145478,-0.1812096,69.979,0.5961552
-0.07922253,-0.4887615,69.72531,0.5964535
-0.1238951,-0.3286291,69.34879,0.5965683
-0.1485715,-0.2139995,69.10055,0.5963918
-0.09391117,-0.5125463,68.73293,0.5960283
-0.1283437,-0.4345001,68.49187,0.5958446
-0.05386012,-0.7430054,68.13585,0.5956293
-0.1004883,-0.5879416,67.90329,0.5955199
-0.1584717,-0.3705246,67.56444,0.5957037
-0.05959978,-0.8063856,67.34353,0.5956733
-0.1362957,-0.5385665,67.02288,0.5954906
-0.1786001,-0.3445429,66.81636,0.5953553
-0.106714,-0.8579679,66.51719,0.5951983
-0.1654402,-0.7212493,66.32555,0.5951663
-0.07675683,-1.290739,66.05081,0.595432
-0.1561065,-1.081687,65.87711,0.5954601
-0.256788,-0.6955862,65.6343,0.5956203
-0.1435729,-1.418993,65.48399,0.5946494
-0.2771938,-1.040993,65.27854,0.5920324
-0.1643582,-1.900319,65.15646,0.5916228
-0.3196077,-1.491493,64.99728,0.5941514
-0.4069171,-1.215606,64.90733,0.5955733
-0.3876098,-1.918296,64.79517,0.5948578
-0.4815692,-1.627874,64.73579,0.5942838
-0.4622791,-2.060433,64.6726,0.5962361
-0.5525987,-1.787093,64.64603,0.596504
-0.6638298,-1.387185,64.63007,0.594438
-0.6069022,-1.814779,64.63564,0.5944082
-0.7037571,-1.346383,64.66678,0.594005
-0.7519717,-1.046921,64.70251,0.5945157
-0.7081969,-1.210253,64.7783,0.5952302
-0.7439181,-0.9402344,64.84287,0.5939602
-0.7746166,-0.5999305,64.96024,0.5925942
-0.6985135,-0.854921,65.04931,0.5923201
-0.7134606,-0.6075209,65.20023,0.5917032
-0.7130518,-0.4579729,65.30981,0.591903
-0.6303829,-0.5709226,65.48593,0.5925517
-0.6257375,-0.4636772,65.61033,0.5933326
-0.6121807,-0.270165,65.80369,0.5949187
-0.5994828,-0.1577381,65.93712,0.5959619
-0.5273958,-0.3349654,66.14212,0.5975362
-0.5193475,-0.279583,66.28075,0.5985213
-0.50637,-0.1514453,66.49074,0.5994595
-0.4538911,-0.2766329,66.6333,0.5993799
-0.4467238,-0.1890676,66.85083,0.5984768
-0.4406825,-0.1040747,66.99709,0.5976953
-0.4282193,-0.01703188,67.22163,0.5959917
-0.3909729,-0.1418016,67.37331,0.5950304
-0.3802542,-0.08084518,67.60516,0.5936507
-0.3712324,-0.07152184,67.76127,0.593359
-0.3390053,-0.09085511,67.99844,0.5931805
-0.3305435,-0.07270561,68.15862,0.593529
-0.3169153,0.00618111,68.40194,0.5942098
-0.306268,-0.0006297936,68.56576,0.5950307
-0.2839878,-0.04442215,68.81329,0.5962287
-0.2744111,-0.007273741,68.9797,0.5967448
-0.2593826,0.02837631,69.23059,0.5974511
-0.2525306,-0.002855935,69.39967,0.5974984
-0.236446,0.04063881,69.65472,0.5971907
-0.2254618,0.0353663,69.82474,0.5971704
-0.2242857,0.0511579,70.08132,0.596697
-0.2113934,0.05293261,70.25333,0.5960763
-0.1926862,0.04938874,70.50986,0.5955685
-0.1808953,0.0634423,70.68203,0.5948842
-0.1864829,0.09937017,70.9397,0.594443
-0.1715421,0.1111309,71.11209,0.5940534
0.0,0.0,0.0,0.0
-0.000267944,-0.0005088067,125.0074,0.5997285
-0.0004689309,-0.0005433394,125.0072,0.5995148
-0.0006848995,-0.001256894,125.0071,0.5984953
-0.001004278,-0.002307091,125.007,0.5963403
-0.00117284,-0.002886073,125.0071,0.5948023
-0.001360812,-0.00387033,125.0076,0.5931166
-0.001462618,-0.004447667,125.008,0.592616
-0.001614457,-0.005345625,125.0088,0.5926747
0.007533074,-0.006215801,125.0095,0.5931941
0.006619637,-0.006543541,125.0106,0.5941773
0.006023163,-0.007618081,125.0115,0.5947884
0.005022776,-0.009612238,125.0129,0.5954244
0.004217357,-0.01037889,125.0139,0.5955963
0.002852761,-0.01154635,125.0154,0.5954926
0.01414907,-0.02584352,125.0165,0.5953014
0.01158801,-0.02786366,125.0181,0.5948993
0.009770671,-0.02897689,125.0193,0.5946025
0.007059689,-0.03106074,125.0214,0.5943295
0.005238976,-0.03212297,125.0229,0.5942967
0.002569339,-0.03454603,125.0256,0.5944322
0.0008020073,-0.03557355,125.0276,0.5946103
-0.001850261,-0.03578053,125.0309,0.5948905
-0.003577539,-0.03616631,125.0333,0.5950532
0.002442497,-0.05533457,125.0372,0.5951956
0.0001513435,-0.0561893,125.04,0.5951868
-0.003190927,-0.05638645,125.0447,0.5950505
-0.005345975,-0.05618168,125.048,0.5949305
-0.008432013,-0.0550811,125.0535,0.5947511
-0.01036917,-0.05389291,125.0575,0.5946544
-0.01308144,-0.05145106,125.0639,0.5945854
-0.01000243,-0.06669656,125.0685,0.5945941
-0.01296236,-0.06406563,125.0759,0.5946754
-0.01476126,-0.06153545,125.0812,0.594758
-0.01716993,-0.05692243,125.0898,0.5948905
-0.01856945,-0.05343027,125.0959,0.5949659
-0.01912616,-0.0590555,125.1056,0.5950392
-0.02021485,-0.05535571,125.1125,0.5950567
-0.02150686,-0.0489692,125.1235,0.5950413
-0.02214106,-0.04440075,125.1312,0.5950106
-0.0227627,-0.03736405,125.1434,0.5949512
-0.02546472,-0.03580638,125.1519,0.5949123
-0.02503016,-0.02894227,125.1652,0.5948683
-0.02455587,-0.02440353,125.1744,0.5948523
-0.02359359,-0.01787846,125.1887,0.5948499
-0.02279765,-0.0137665,125.1986,0.5948603
-0.02697508,-0.0007587238,125.2138,0.5948876
-0.02516031,0.002734304,125.2242,0.5949859
-0.02231302,0.00462699,125.2401,0.5955812
-0.02051216,0.01106135,125.2507,0.5955955
-0.02655911,0.01334701,125.2671,0.5959494
-0.02365508,0.02512204,125.2778,0.5957336
-0.01948549,0.03880232,125.2938,0.5955732
-0.01669265,0.03801449,125.3046,0.5953978
-0.02465639,0.05173431,125.321,0.5954376
-0.02021224,0.04784789,125.3317,0.5956426
-0.01423072,0.06153639,125.3471,0.5959772
-0.01036454,0.05944049,125.3573,0.5962013
-0.01904204,0.0757584,125.3728,0.5962805
-0.01325785,0.0718334,125.3824,0.5961096
-0.005718546,0.08851282,125.3958,0.5958533
-0.02138915,0.1342017,125.4046,0.5954573
-0.01022686,0.1182724,125.4167,0.5952227
-0.003219191,0.09069017,125.4243,0.5948594
-0.01974431,0.1500703,125.4341,0.5944219
-0.01083971,0.1432651,125.4396,0.5945545
0.001301638,0.1061312,125.4465,0.5951406
0.008235822,0.08740506,125.4499,0.5954577
-0.008025639,0.1523557,125.4534,0.5959627
0.001494819,0.1362508,125.4545,0.5964464
0.01418804,0.09373,125.4545,0.5969008
-0.01032416,0.2009614,125.453,0.5966532
0.006567891,0.1632138,125.4485,0.5960613
0.01639041,0.1381627,125.444,0.595526
-0.006001393,0.242632,125.4348,0.5950133
0.00746926,0.1947111,125.4273,0.5947244
0.02464427,0.1363363,125.4127,0.5946751
-0.007017475,0.2686629,125.401,0.5950947
0.01539254,0.1931527,125.3801,0.5951079
0.02794408,0.1494154,125.3638,0.5953206
0.0004045468,0.2762541,125.3358,0.5956893
0.01654769,0.2408038,125.3146,0.5957548
0.03746813,0.1540179,125.2793,0.5959431
0.02659467,0.3156706,125.2531,0.5959864
0.04575907,0.2464792,125.2095,0.5958146
0.05594788,0.1849512,125.1777,0.5955324
0.06717327,0.1942243,125.126,0.5953348
0.07172426,0.1629841,125.0882,0.5949797
0.07546113,0.07748348,125.0285,0.5949994
0.0707235,0.08362024,124.9856,0.5949773
0.06992061,0.01759346,124.9192,0.5947433
0.06776803,0.006932151,124.8736,0.5951361
0.05553594,-0.0004587591,124.8032,0.5952071
0.05399252,-0.01520069,124.7557,0.5954844
0.05150154,-0.03038989,124.6838,0.5958112
0.03746003,0.01090943,124.6357,0.5962822
0.03855915,0.03624856,124.563,0.5965439
0.03952551,0.04745416,124.5149,0.5968136
0.02609721,0.09742129,124.4429,0.5968897
0.0307029,0.06462891,124.3947,0.5966457
0.03662782,0.04029496,124.3209,0.5957545
0.02028162,0.1116225,124.2708,0.595121
0.0303557,0.08830898,124.1943,0.5946896
0.03590023,0.08848141,124.142,0.5947613
0.02140824,0.1591963,124.0621,0.5949568
0.03043561,0.1131095,124.0074,0.5950592
0.009364086,0.1828223,123.9236,0.5957533
0.02117385,0.1610308,123.8657,0.5960922
0.0365084,0.09479394,123.776,0.5960339
0.007103875,0.1899297,123.7145,0.5960585
0.02679298,0.1353277,123.618,0.5958408
0.03780627,0.09599052,123.5515,0.5957212
0.01159064,0.2392669,123.4481,0.5955339
0.02629661,0.2209589,123.3768,0.5955108
0.04545165,0.1277929,123.2667,0.5955287
0.01161518,0.2685316,123.1911,0.5955371
0.03726783,0.1968665,123.073,0.5955369
0.05174269,0.1336143,122.9915,0.5954152
0.02583044,0.2667963,122.8653,0.5952494
0.04525921,0.2206159,122.7776,0.595136
0.0102356,0.3971253,122.641,0.5949428
0.03526522,0.3238156,122.5464,0.5950279
0.06684029,0.1745059,122.3991,0.5954524
0.01981847,0.3863873,122.2967,0.5956183
0.05835897,0.2847865,122.1355,0.5955845
0.07955579,0.1987289,122.0244,0.5956045
0.04537904,0.4205161,121.8518,0.5954251
0.07316165,0.3431722,121.7322,0.5950823
0.03002001,0.547995,121.5463,0.5944855
0.06491967,0.4402662,121.4177,0.5943429
0.1086359,0.2512059,121.2173,0.5943042
0.05195852,0.5413613,121.0775,0.594081
0.1046996,0.3773568,120.859,0.5942522
0.1332252,0.2663379,120.7075,0.5944434
0.09714726,0.5640538,120.4729,0.5947554
0.1337447,0.4480338,120.3105,0.594837
0.1002485,0.7706729,120.0578,0.5947248
0.1425433,0.6192911,119.8839,0.5947447
0.117914,0.8098035,119.6142,0.5947687
0.1590312,0.6417843,119.4275,0.594679
0.2061942,0.373385,119.1372,0.5942693
0.162602,0.5813082,118.9365,0.5935887
0.2043427,0.3433086,118.6273,0.5929644
0.2236402,0.2157571,118.4155,0.5926882
0.1900141,0.4290743,118.0878,0.5920094
0.2097581,0.3282405,117.8654,0.5921681
0.170763,0.4952828,117.5262,0.593117
0.1924465,0.3969697,117.2951,0.5938936
0.2169775,0.2577664,116.9434,0.5954239
0.1726712,0.4530376,116.7055,0.5962773
0.2008789,0.2958702,116.345,0.5974783
0.2151169,0.1701888,116.1004,0.597616
0.182011,0.3581581,115.7283,0.5970992
0.1987563,0.2727715,115.4777,0.5965582
0.1607346,0.4303105,115.0987,0.595735
0.1797074,0.3558339,114.8428,0.5951123
0.2017041,0.2012814,114.4542,0.594158
0.1570055,0.3472408,114.1927,0.5937095
0.1811907,0.218391,113.797,0.5936473
0.1927881,0.1404853,113.5299,0.5936999
0.1555309,0.2909921,113.1232,0.5936821
0.1699831,0.2278471,112.8495,0.5939481
0.1860355,0.1467331,112.4383,0.5952128
0.1454742,0.3203564,112.1613,0.5958273
0.1676141,0.2191035,111.7418,0.5963693
0.1789941,0.1494179,111.461,0.5966564
0.1484978,0.2906822,111.037,0.5966949
0.1638231,0.2307727,110.7524,0.5965519
0.1275647,0.4042757,110.3227,0.5960983
0.146555,0.2992078,110.0339,0.5955949
0.1686148,0.144978,109.5987,0.595073
0.1247096,0.3132108,109.3057,0.5946169
0.1497177,0.2118655,108.8632,0.5942101
0.1622462,0.1441299,108.5653,0.5939447
0.1262653,0.3020741,108.1179,0.5942438
0.1423987,0.2433241,107.8176,0.5946097
0.1615762,0.1252127,107.3628,0.594873
0.1211798,0.3402917,107.0599,0.5953597
0.1474295,0.213653,106.6024,0.5957546
0.1612717,0.1304072,106.296,0.5959866
0.1327664,0.3693489,105.8342,0.5960839
0.1518059,0.2843503,105.5246,0.5959121
0.1187787,0.4545951,105.0602,0.5958355
0.1424796,0.3621061,104.7483,0.5956043
0.1710421,0.2083765,104.279,0.5952625
0.1300697,0.4333176,103.9649,0.5950032
0.1646191,0.2450109,103.4912,0.5945553
0.06176326,0.4605844,103.1743,0.5943788
0.1174824,0.3399636,102.6981,0.5944295
0.149211,0.2170665,102.3801,0.5945155
0.06096613,0.6770005,101.8995,0.5943279
0.1147695,0.5561733,101.5786,0.5943314
0.05679286,1.165139,101.0974,0.5945377
0.1235996,0.988199,100.7763,0.5945609
0.2079989,0.6192591,100.2976,0.5945919
0.1521489,1.060415,99.97932,0.5942469
0.2344204,0.7114083,99.50659,0.593444
0.2759318,0.4513303,99.1961,0.5916989
0.2493311,0.7303265,98.73367,0.588915
0.2862197,0.5341218,98.42646,0.5875297
0.2558368,0.6920268,97.96795,0.5868071
0.2859778,0.5204214,97.66393,0.5872828
0.3160051,0.3002046,97.2126,0.5895823
0.2744725,0.4830526,96.91175,0.5914196
0.2945968,0.3240064,96.46576,0.5948378
0.3014491,0.21404,96.17023,0.5968693
0.2705683,0.3163388,95.72896,0.598921
0.2751119,0.2496841,95.43601,0.5994945
0.2776177,0.09031258,94.99759,0.5992288
0.2565279,0.2001393,94.70528,0.5984393
0.2569725,0.1135367,94.26621,0.5967401
0.2548048,0.08801475,93.97515,0.5959081
0.2445028,0.1078212,93.53584,0.5945785
0.2400728,0.07013402,93.24232,0.5939385
0.2314181,0.00271427,92.80203,0.5936215
0.2328489,0.02204586,92.5087,0.5938317
0.2178861,-0.01282146,92.06724,0.5943272
0.2072115,-0.03254582,91.77212,0.5946818
0.2112228,-0.109035,91.32831,0.5952754
0.1949073,-0.1017569,91.03126,0.5956122
0.2135659,-0.214133,90.58672,0.5964672
0.1901348,-0.1841167,90.2881,0.5966665
0.1570606,-0.1045097,89.83853,0.5968743
0.196613,-0.2673661,89.53745,0.596962
0.152722,-0.2038517,89.08334,0.5969224
0.126407,-0.1512636,88.77865,0.5967244
0.1601089,-0.3610499,88.32232,0.596756
0.1247515,-0.314979,88.01567,0.5964544
0.07747955,-0.2053748,87.5534,0.5958128
0.1327641,-0.5433127,87.24476,0.5955181
0.06873425,-0.4061823,86.78086,0.5952796
0.1515429,-0.7900692,86.47038,0.5951807
0.06842107,-0.5423186,86.00118,0.5948347
0.02118779,-0.3788217,85.68909,0.5950044
0.08113261,-0.7692851,85.22054,0.5954209
0.02038489,-0.6080848,84.90562,0.5953265
0.1043874,-1.049446,84.43213,0.5952218
0.02937371,-0.890611,84.11788,0.595444
-0.06630608,-0.5621977,83.64871,0.5958819
-0.002407841,-1.195331,83.33678,0.5959706
-0.1008959,-0.8548715,82.87349,0.5953631
-0.1530522,-0.6027633,82.56898,0.5938187
-0.1605439,-0.8961735,82.11493,0.591513
-0.2023232,-0.6918347,81.81588,0.5905403
-0.1870037,-0.7156416,81.37122,0.5899637
-0.2177442,-0.5452996,81.0787,0.5904216
-0.248142,-0.2978793,80.64599,0.5922406
-0.2010944,-0.4412182,80.35806,0.5934773
-0.2227617,-0.2510467,79.9287,0.5953789
-0.2307213,-0.1412584,79.64403,0.5966626
-0.1824034,-0.2883857,79.21767,0.5982823
